id,category,type,prompt,difficulty,keywords,length
148,에세이,비유/은유 연습,‘평화’을(를) 강물과(와) 연결해 삶의 의미를 탐구하는 짧은 글을 써라.,중간,"['하늘', '불꽃', '강물']",350
149,에세이,비유/은유 연습,모래시계을(를) 활용해 ‘삶’의 본질을 은유적으로 표현한 500자 에세이를 작성하라.,어려움,"['자연', '희망', '여행']",300
150,에세이,비유/은유 연습,숲을(를) 통해 ‘자연’의 변화를 비유로 풀어낸 450자 글을 작성하라.,쉬움,"['여행', '기억', '죽음']",450
151,에세이,비유/은유 연습,계절을(를) 활용해 ‘기억’의 본질을 은유적으로 표현한 500자 에세이를 작성하라.,어려움,"['시간', '죽음', '우정']",400
152,에세이,비유/은유 연습,‘행복’을(를) 어둠처럼 묘사하며 독자의 상상을 자극하는 글을 작성하라.,어려움,"['희망', '숲', '여행']",450
153,에세이,비유/은유 연습,‘죽음’을(를) 나무에 빗대어 희망적인 메시지가 담긴 글을 400자 내외로 작성하라.,중간,"['기억', '사랑', '계절']",400
154,에세이,비유/은유 연습,‘기억’을(를) 나무처럼 묘사하며 독자의 상상을 자극하는 글을 작성하라.,어려움,"['기억', '사랑', '꿈']",500
155,에세이,비유/은유 연습,‘고독’을(를) 모래시계처럼 묘사하며 독자의 상상을 자극하는 글을 작성하라.,쉬움,"['우정', '시간', '폭풍']",400
156,에세이,비유/은유 연습,‘평화’을(를) 바람처럼 묘사하며 독자의 상상을 자극하는 글을 작성하라.,쉬움,"['희망', '기억', '하늘']",400
157,에세이,비유/은유 연습,‘자연’을(를) 바다처럼 묘사하며 독자의 상상을 자극하는 글을 작성하라.,어려움,"['계절', '자연', '우정']",450
158,에세이,비유/은유 연습,‘시간’과(와) 강물을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,중간,"['죽음', '여행', '꿈']",500
159,에세이,비유/은유 연습,‘꿈’과(와) 숲을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,쉬움,"['계절', '바다', '하늘']",500
160,에세이,비유/은유 연습,‘별’을(를) 강물으로 은유하여 감정적이면서도 철학적인 에세이를 써라.,중간,"['숲', '불꽃', '고독']",400
161,에세이,비유/은유 연습,‘행복’과(와) 강물을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,쉬움,"['철학', '우정', '별']",400
162,에세이,비유/은유 연습,‘가족’을(를) 숲에 빗대어 희망적인 메시지가 담긴 글을 400자 내외로 작성하라.,쉬움,"['숲', '여행', '하늘']",350
163,에세이,비유/은유 연습,‘강물’을(를) 불꽃으로 은유하여 감정적이면서도 철학적인 에세이를 써라.,어려움,"['여행', '하늘', '계절']",400
164,에세이,비유/은유 연습,‘강물’을(를) 불꽃처럼 묘사하며 독자의 상상을 자극하는 글을 작성하라.,어려움,"['시간', '바다', '우정']",350
165,에세이,비유/은유 연습,‘행복’을(를) 비으로 은유하여 감정적이면서도 철학적인 에세이를 써라.,어려움,"['별', '변화', '여행']",300
166,에세이,비유/은유 연습,‘행복’을(를) 바다과(와) 연결해 삶의 의미를 탐구하는 짧은 글을 써라.,쉬움,"['고독', '사랑', '변화']",300
167,에세이,비유/은유 연습,‘자연’을(를) 계절에 비유해 300자 내외의 짧은 에세이를 작성하라.,쉬움,"['기억', '철학', '희망']",400
168,에세이,비유/은유 연습,해와 달을(를) 통해 ‘죽음’의 변화를 비유로 풀어낸 450자 글을 작성하라.,쉬움,"['우정', '하늘', '숲']",350
169,에세이,비유/은유 연습,비을(를) 통해 ‘강물’의 변화를 비유로 풀어낸 450자 글을 작성하라.,어려움,"['여행', '희망', '바다']",400
170,에세이,비유/은유 연습,‘평화’을(를) 어둠처럼 묘사하며 독자의 상상을 자극하는 글을 작성하라.,쉬움,"['우정', '변화', '고독']",300
171,에세이,비유/은유 연습,바람을(를) 통해 ‘시간’의 변화를 비유로 풀어낸 450자 글을 작성하라.,어려움,"['우정', '여행', '고독']",500
172,에세이,비유/은유 연습,‘도시’을(를) 숲처럼 묘사하며 독자의 상상을 자극하는 글을 작성하라.,어려움,"['불꽃', '철학', '고독']",450
173,에세이,비유/은유 연습,‘평화’을(를) 사막에 비유해 300자 내외의 짧은 에세이를 작성하라.,어려움,"['자연', '불꽃', '사랑']",400
174,에세이,비유/은유 연습,‘꿈’을(를) 꽃에 비유해 300자 내외의 짧은 에세이를 작성하라.,중간,"['우정', '별', '폭풍']",500
175,에세이,비유/은유 연습,‘기억’과(와) 바다을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,중간,"['숲', '불꽃', '고독']",500
176,에세이,비유/은유 연습,‘전쟁’을(를) 어둠처럼 묘사하며 독자의 상상을 자극하는 글을 작성하라.,중간,"['별', '꿈', '강물']",350
177,에세이,비유/은유 연습,‘강물’을(를) 꽃으로 은유하여 감정적이면서도 철학적인 에세이를 써라.,쉬움,"['숲', '고독', '계절']",500
178,에세이,비유/은유 연습,‘시간’을(를) 하늘처럼 묘사하며 독자의 상상을 자극하는 글을 작성하라.,쉬움,"['우정', '희망', '죽음']",500
179,에세이,비유/은유 연습,‘전쟁’을(를) 별빛으로 은유하여 감정적이면서도 철학적인 에세이를 써라.,중간,"['철학', '별', '불꽃']",400
180,에세이,비유/은유 연습,‘가족’과(와) 강물을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,어려움,"['희망', '바다', '하늘']",300
181,에세이,비유/은유 연습,강물을(를) 활용해 ‘삶’의 본질을 은유적으로 표현한 500자 에세이를 작성하라.,쉬움,"['죽음', '기억', '폭풍']",300
182,에세이,비유/은유 연습,‘삶’을(를) 해와 달에 빗대어 희망적인 메시지가 담긴 글을 400자 내외로 작성하라.,쉬움,"['우정', '사랑', '철학']",450
183,에세이,비유/은유 연습,‘행복’을(를) 강물에 비유해 300자 내외의 짧은 에세이를 작성하라.,쉬움,"['강물', '자연', '사랑']",400
184,에세이,비유/은유 연습,‘죽음’을(를) 불꽃과(와) 연결해 삶의 의미를 탐구하는 짧은 글을 써라.,어려움,"['죽음', '계절', '숲']",300
185,에세이,비유/은유 연습,‘전쟁’을(를) 나무과(와) 연결해 삶의 의미를 탐구하는 짧은 글을 써라.,쉬움,"['하늘', '희망', '철학']",300
186,에세이,비유/은유 연습,‘별’을(를) 파도에 비유해 300자 내외의 짧은 에세이를 작성하라.,어려움,"['기억', '숲', '변화']",300
187,에세이,비유/은유 연습,‘변화’을(를) 해와 달에 빗대어 희망적인 메시지가 담긴 글을 400자 내외로 작성하라.,어려움,"['불꽃', '꿈', '하늘']",400
188,에세이,비유/은유 연습,‘꿈’을(를) 강물과(와) 연결해 삶의 의미를 탐구하는 짧은 글을 써라.,어려움,"['바다', '불꽃', '강물']",450
189,에세이,비유/은유 연습,숲을(를) 활용해 ‘시간’의 본질을 은유적으로 표현한 500자 에세이를 작성하라.,쉬움,"['사랑', '강물', '고독']",500
190,에세이,비유/은유 연습,‘변화’과(와) 계절을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,중간,"['불꽃', '강물', '사랑']",450
191,에세이,비유/은유 연습,‘청춘’과(와) 사막을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,어려움,"['철학', '죽음', '여행']",300
192,에세이,비유/은유 연습,‘변화’을(를) 꽃에 비유해 300자 내외의 짧은 에세이를 작성하라.,중간,"['죽음', '숲', '사랑']",500
193,에세이,비유/은유 연습,‘사랑’을(를) 비처럼 묘사하며 독자의 상상을 자극하는 글을 작성하라.,중간,"['기억', '희망', '사랑']",350
194,에세이,비유/은유 연습,나무을(를) 통해 ‘별’의 변화를 비유로 풀어낸 450자 글을 작성하라.,쉬움,"['자연', '꿈', '폭풍']",400
195,에세이,비유/은유 연습,‘강물’과(와) 바다을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,어려움,"['별', '꿈', '사랑']",400
196,에세이,비유/은유 연습,강물을(를) 활용해 ‘강물’의 본질을 은유적으로 표현한 500자 에세이를 작성하라.,중간,"['우정', '사랑', '죽음']",500
197,에세이,비유/은유 연습,‘전쟁’을(를) 바다으로 은유하여 감정적이면서도 철학적인 에세이를 써라.,쉬움,"['죽음', '여행', '꿈']",500
198,에세이,비유/은유 연습,모래시계을(를) 통해 ‘삶’의 변화를 비유로 풀어낸 450자 글을 작성하라.,어려움,"['별', '우정', '변화']",450
199,에세이,비유/은유 연습,‘삶’을(를) 구름에 빗대어 희망적인 메시지가 담긴 글을 400자 내외로 작성하라.,중간,"['변화', '자연', '숲']",400
200,에세이,비유/은유 연습,나무을(를) 통해 ‘자연’의 변화를 비유로 풀어낸 450자 글을 작성하라.,어려움,"['숲', '죽음', '고독']",350
201,에세이,비유/은유 연습,‘변화’을(를) 꽃처럼 묘사하며 독자의 상상을 자극하는 글을 작성하라.,쉬움,"['폭풍', '강물', '우정']",350
202,에세이,비유/은유 연습,‘후회’을(를) 숲으로 은유하여 감정적이면서도 철학적인 에세이를 써라.,중간,"['죽음', '강물', '고독']",400
203,에세이,비유/은유 연습,‘도시’을(를) 바람에 빗대어 희망적인 메시지가 담긴 글을 400자 내외로 작성하라.,중간,"['사랑', '꿈', '희망']",400
204,에세이,비유/은유 연습,‘기억’과(와) 하늘을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,중간,"['자연', '우정', '시간']",500
205,에세이,비유/은유 연습,‘고독’과(와) 불꽃을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,어려움,"['숲', '바다', '불꽃']",500
206,에세이,비유/은유 연습,‘우정’을(를) 모래시계에 빗대어 희망적인 메시지가 담긴 글을 400자 내외로 작성하라.,쉬움,"['기억', '여행', '철학']",350
207,에세이,비유/은유 연습,‘우정’을(를) 파도과(와) 연결해 삶의 의미를 탐구하는 짧은 글을 써라.,어려움,"['변화', '하늘', '사랑']",450
208,에세이,비유/은유 연습,‘평화’을(를) 폭풍에 빗대어 희망적인 메시지가 담긴 글을 400자 내외로 작성하라.,어려움,"['별', '우정', '불꽃']",500
209,에세이,비유/은유 연습,‘가족’을(를) 해와 달에 비유해 300자 내외의 짧은 에세이를 작성하라.,쉬움,"['우정', '바다', '계절']",450
210,에세이,비유/은유 연습,‘시간’을(를) 구름에 빗대어 희망적인 메시지가 담긴 글을 400자 내외로 작성하라.,쉬움,"['하늘', '여행', '숲']",300
211,에세이,비유/은유 연습,숲을(를) 통해 ‘희망’의 변화를 비유로 풀어낸 450자 글을 작성하라.,쉬움,"['우정', '자연', '시간']",450
212,에세이,비유/은유 연습,‘기억’을(를) 바람에 빗대어 희망적인 메시지가 담긴 글을 400자 내외로 작성하라.,중간,"['시간', '기억', '별']",450
213,에세이,비유/은유 연습,‘전쟁’을(를) 거울과(와) 연결해 삶의 의미를 탐구하는 짧은 글을 써라.,중간,"['시간', '하늘', '희망']",500
214,에세이,비유/은유 연습,‘전쟁’을(를) 모래시계에 빗대어 희망적인 메시지가 담긴 글을 400자 내외로 작성하라.,중간,"['강물', '불꽃', '변화']",400
215,에세이,비유/은유 연습,바다을(를) 활용해 ‘별’의 본질을 은유적으로 표현한 500자 에세이를 작성하라.,중간,"['바다', '하늘', '숲']",350
216,에세이,비유/은유 연습,‘시간’을(를) 불꽃에 비유해 300자 내외의 짧은 에세이를 작성하라.,중간,"['기억', '불꽃', '폭풍']",500
217,에세이,비유/은유 연습,‘가족’을(를) 해와 달에 비유해 300자 내외의 짧은 에세이를 작성하라.,중간,"['우정', '계절', '바다']",450
218,에세이,비유/은유 연습,‘고독’을(를) 별빛처럼 묘사하며 독자의 상상을 자극하는 글을 작성하라.,어려움,"['죽음', '기억', '시간']",300
219,에세이,비유/은유 연습,‘가족’과(와) 사막을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,중간,"['강물', '변화', '고독']",300
220,에세이,비유/은유 연습,‘강물’을(를) 불꽃으로 은유하여 감정적이면서도 철학적인 에세이를 써라.,중간,"['시간', '폭풍', '사랑']",300
221,에세이,비유/은유 연습,‘삶’을(를) 계절에 비유해 300자 내외의 짧은 에세이를 작성하라.,중간,"['하늘', '불꽃', '폭풍']",300
222,에세이,비유/은유 연습,‘고독’을(를) 숲에 비유해 300자 내외의 짧은 에세이를 작성하라.,중간,"['기억', '불꽃', '별']",300
223,에세이,비유/은유 연습,‘우정’을(를) 불꽃에 빗대어 희망적인 메시지가 담긴 글을 400자 내외로 작성하라.,어려움,"['계절', '강물', '불꽃']",400
224,에세이,비유/은유 연습,‘평화’을(를) 나무으로 은유하여 감정적이면서도 철학적인 에세이를 써라.,어려움,"['죽음', '자연', '폭풍']",350
225,에세이,비유/은유 연습,‘변화’과(와) 바람을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,어려움,"['숲', '불꽃', '폭풍']",300
226,에세이,비유/은유 연습,‘강물’과(와) 어둠을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,어려움,"['바다', '강물', '우정']",500
227,에세이,비유/은유 연습,‘우정’과(와) 숲을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,중간,"['시간', '불꽃', '희망']",350
228,에세이,비유/은유 연습,‘후회’을(를) 별빛에 빗대어 희망적인 메시지가 담긴 글을 400자 내외로 작성하라.,어려움,"['고독', '꿈', '하늘']",500
229,에세이,비유/은유 연습,별빛을(를) 통해 ‘가족’의 변화를 비유로 풀어낸 450자 글을 작성하라.,어려움,"['기억', '죽음', '꿈']",500
230,에세이,비유/은유 연습,사막을(를) 통해 ‘희망’의 변화를 비유로 풀어낸 450자 글을 작성하라.,쉬움,"['희망', '변화', '기억']",450
231,에세이,비유/은유 연습,우주을(를) 통해 ‘전쟁’의 변화를 비유로 풀어낸 450자 글을 작성하라.,중간,"['자연', '죽음', '숲']",400
232,에세이,비유/은유 연습,‘고독’을(를) 바다에 비유해 300자 내외의 짧은 에세이를 작성하라.,쉬움,"['죽음', '우정', '변화']",300
233,에세이,비유/은유 연습,‘꿈’을(를) 별빛에 비유해 300자 내외의 짧은 에세이를 작성하라.,중간,"['바다', '기억', '고독']",450
234,에세이,비유/은유 연습,‘도시’을(를) 사막에 빗대어 희망적인 메시지가 담긴 글을 400자 내외로 작성하라.,중간,"['철학', '고독', '폭풍']",450
235,에세이,비유/은유 연습,‘청춘’을(를) 거울에 비유해 300자 내외의 짧은 에세이를 작성하라.,어려움,"['강물', '폭풍', '우정']",450
236,에세이,비유/은유 연습,‘전쟁’과(와) 파도을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,중간,"['변화', '계절', '철학']",300
237,에세이,비유/은유 연습,별빛을(를) 활용해 ‘가족’의 본질을 은유적으로 표현한 500자 에세이를 작성하라.,쉬움,"['시간', '자연', '기억']",300
238,에세이,비유/은유 연습,‘가족’을(를) 폭풍으로 은유하여 감정적이면서도 철학적인 에세이를 써라.,어려움,"['희망', '꿈', '고독']",450
239,에세이,비유/은유 연습,‘희망’을(를) 꽃처럼 묘사하며 독자의 상상을 자극하는 글을 작성하라.,쉬움,"['불꽃', '폭풍', '강물']",500
240,에세이,비유/은유 연습,‘사랑’을(를) 어둠과(와) 연결해 삶의 의미를 탐구하는 짧은 글을 써라.,중간,"['고독', '시간', '폭풍']",500
241,에세이,비유/은유 연습,‘기억’을(를) 나무에 비유해 300자 내외의 짧은 에세이를 작성하라.,쉬움,"['철학', '희망', '바다']",450
242,에세이,비유/은유 연습,‘변화’을(를) 구름으로 은유하여 감정적이면서도 철학적인 에세이를 써라.,어려움,"['자연', '희망', '사랑']",300
243,에세이,비유/은유 연습,‘삶’을(를) 하늘과(와) 연결해 삶의 의미를 탐구하는 짧은 글을 써라.,중간,"['불꽃', '철학', '꿈']",450
244,에세이,비유/은유 연습,‘변화’을(를) 거울과(와) 연결해 삶의 의미를 탐구하는 짧은 글을 써라.,쉬움,"['변화', '폭풍', '사랑']",350
245,에세이,비유/은유 연습,‘청춘’을(를) 바다으로 은유하여 감정적이면서도 철학적인 에세이를 써라.,쉬움,"['희망', '우정', '하늘']",300
246,에세이,비유/은유 연습,‘고독’을(를) 거울에 빗대어 희망적인 메시지가 담긴 글을 400자 내외로 작성하라.,어려움,"['시간', '계절', '숲']",300
247,에세이,비유/은유 연습,‘고독’을(를) 계절에 비유해 300자 내외의 짧은 에세이를 작성하라.,중간,"['우정', '꿈', '폭풍']",400
248,에세이,비유/은유 연습,‘후회’을(를) 사막처럼 묘사하며 독자의 상상을 자극하는 글을 작성하라.,어려움,"['바다', '철학', '희망']",350
249,에세이,비유/은유 연습,‘희망’을(를) 계절에 비유해 300자 내외의 짧은 에세이를 작성하라.,어려움,"['변화', '자연', '불꽃']",450
250,에세이,비유/은유 연습,‘희망’을(를) 우주으로 은유하여 감정적이면서도 철학적인 에세이를 써라.,중간,"['강물', '변화', '사랑']",450
251,에세이,비유/은유 연습,‘고독’을(를) 숲처럼 묘사하며 독자의 상상을 자극하는 글을 작성하라.,어려움,"['시간', '고독', '희망']",450
252,에세이,비유/은유 연습,‘전쟁’을(를) 숲으로 은유하여 감정적이면서도 철학적인 에세이를 써라.,중간,"['철학', '바다', '변화']",500
253,에세이,비유/은유 연습,‘행복’을(를) 폭풍에 비유해 300자 내외의 짧은 에세이를 작성하라.,어려움,"['시간', '꿈', '별']",450
254,에세이,비유/은유 연습,‘기억’을(를) 해와 달과(와) 연결해 삶의 의미를 탐구하는 짧은 글을 써라.,중간,"['사랑', '변화', '기억']",400
255,에세이,비유/은유 연습,‘청춘’을(를) 사막처럼 묘사하며 독자의 상상을 자극하는 글을 작성하라.,중간,"['고독', '변화', '강물']",450
256,에세이,비유/은유 연습,‘행복’과(와) 숲을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,중간,"['고독', '기억', '여행']",450
257,에세이,비유/은유 연습,‘사랑’을(를) 숲처럼 묘사하며 독자의 상상을 자극하는 글을 작성하라.,어려움,"['별', '시간', '하늘']",400
258,에세이,비유/은유 연습,‘강물’을(를) 바다으로 은유하여 감정적이면서도 철학적인 에세이를 써라.,어려움,"['여행', '바다', '사랑']",400
259,에세이,비유/은유 연습,‘변화’을(를) 사막에 빗대어 희망적인 메시지가 담긴 글을 400자 내외로 작성하라.,어려움,"['자연', '시간', '폭풍']",300
260,에세이,비유/은유 연습,‘기억’을(를) 사막에 비유해 300자 내외의 짧은 에세이를 작성하라.,어려움,"['희망', '꿈', '별']",500
261,에세이,비유/은유 연습,‘기억’을(를) 폭풍과(와) 연결해 삶의 의미를 탐구하는 짧은 글을 써라.,중간,"['철학', '기억', '자연']",500
262,에세이,비유/은유 연습,‘사랑’과(와) 거울을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,어려움,"['강물', '시간', '우정']",450
263,에세이,비유/은유 연습,비을(를) 활용해 ‘삶’의 본질을 은유적으로 표현한 500자 에세이를 작성하라.,쉬움,"['별', '시간', '사랑']",400
264,에세이,비유/은유 연습,‘시간’과(와) 계절을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,쉬움,"['변화', '희망', '숲']",350
265,에세이,비유/은유 연습,‘청춘’을(를) 불꽃으로 은유하여 감정적이면서도 철학적인 에세이를 써라.,중간,"['계절', '하늘', '별']",350
266,에세이,비유/은유 연습,‘강물’을(를) 하늘에 빗대어 희망적인 메시지가 담긴 글을 400자 내외로 작성하라.,중간,"['기억', '하늘', '여행']",300
267,에세이,비유/은유 연습,불꽃을(를) 통해 ‘평화’의 변화를 비유로 풀어낸 450자 글을 작성하라.,쉬움,"['바다', '자연', '변화']",400
268,에세이,비유/은유 연습,‘시간’을(를) 바다과(와) 연결해 삶의 의미를 탐구하는 짧은 글을 써라.,중간,"['바다', '꿈', '죽음']",450
269,에세이,비유/은유 연습,‘자연’을(를) 폭풍에 빗대어 희망적인 메시지가 담긴 글을 400자 내외로 작성하라.,어려움,"['계절', '하늘', '사랑']",500
270,에세이,비유/은유 연습,‘전쟁’과(와) 해와 달을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,중간,"['여행', '죽음', '변화']",500
271,에세이,비유/은유 연습,숲을(를) 활용해 ‘별’의 본질을 은유적으로 표현한 500자 에세이를 작성하라.,중간,"['시간', '고독', '사랑']",500
272,에세이,비유/은유 연습,바람을(를) 통해 ‘희망’의 변화를 비유로 풀어낸 450자 글을 작성하라.,중간,"['철학', '시간', '숲']",400
273,에세이,비유/은유 연습,‘고독’을(를) 폭풍과(와) 연결해 삶의 의미를 탐구하는 짧은 글을 써라.,중간,"['숲', '기억', '여행']",350
274,에세이,비유/은유 연습,‘후회’을(를) 모래시계에 비유해 300자 내외의 짧은 에세이를 작성하라.,쉬움,"['불꽃', '고독', '하늘']",450
275,에세이,비유/은유 연습,‘청춘’과(와) 파도을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,어려움,"['숲', '강물', '시간']",300
276,에세이,비유/은유 연습,‘고독’을(를) 어둠으로 은유하여 감정적이면서도 철학적인 에세이를 써라.,쉬움,"['계절', '바다', '하늘']",300
277,에세이,비유/은유 연습,‘희망’을(를) 해와 달으로 은유하여 감정적이면서도 철학적인 에세이를 써라.,중간,"['자연', '철학', '기억']",350
278,에세이,비유/은유 연습,‘강물’과(와) 나무을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,어려움,"['폭풍', '고독', '사랑']",400
279,에세이,비유/은유 연습,‘시간’과(와) 폭풍을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,쉬움,"['희망', '숲', '기억']",450
280,에세이,비유/은유 연습,‘평화’을(를) 바다에 빗대어 희망적인 메시지가 담긴 글을 400자 내외로 작성하라.,어려움,"['바다', '희망', '죽음']",500
281,에세이,비유/은유 연습,‘우정’과(와) 꽃을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,중간,"['변화', '자연', '폭풍']",450
282,에세이,비유/은유 연습,‘전쟁’을(를) 강물과(와) 연결해 삶의 의미를 탐구하는 짧은 글을 써라.,중간,"['기억', '여행', '사랑']",450
283,에세이,비유/은유 연습,불꽃을(를) 통해 ‘자연’의 변화를 비유로 풀어낸 450자 글을 작성하라.,어려움,"['하늘', '계절', '고독']",300
284,에세이,비유/은유 연습,구름을(를) 활용해 ‘희망’의 본질을 은유적으로 표현한 500자 에세이를 작성하라.,중간,"['사랑', '별', '고독']",300
285,에세이,비유/은유 연습,‘변화’을(를) 나무에 빗대어 희망적인 메시지가 담긴 글을 400자 내외로 작성하라.,쉬움,"['사랑', '변화', '고독']",450
286,에세이,비유/은유 연습,별빛을(를) 활용해 ‘평화’의 본질을 은유적으로 표현한 500자 에세이를 작성하라.,쉬움,"['기억', '희망', '철학']",500
287,에세이,비유/은유 연습,‘별’을(를) 꽃에 빗대어 희망적인 메시지가 담긴 글을 400자 내외로 작성하라.,어려움,"['여행', '숲', '꿈']",400
288,에세이,비유/은유 연습,‘전쟁’을(를) 강물으로 은유하여 감정적이면서도 철학적인 에세이를 써라.,쉬움,"['희망', '폭풍', '변화']",300
289,에세이,비유/은유 연습,‘기억’과(와) 계절을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,쉬움,"['철학', '고독', '여행']",500
290,에세이,비유/은유 연습,‘시간’과(와) 강물을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,쉬움,"['죽음', '계절', '숲']",400
291,에세이,비유/은유 연습,‘시간’과(와) 해와 달을(를) 대비시켜 대조적 은유로 350자 내외 글을 써라.,쉬움,"['우정', '별', '폭풍']",300
292,에세이,비유/은유 연습,‘가족’을(를) 모래시계으로 은유하여 감정적이면서도 철학적인 에세이를 써라.,어려움,"['철학', '자연', '기억']",350
293,에세이,비유/은유 연습,바람을(를) 활용해 ‘자연’의 본질을 은유적으로 표현한 500자 에세이를 작성하라.,중간,"['기억', '희망', '별']",300
